user_id,order_number,product_id
22,15,266.0
22,15,76.0
22,15,19.0
23,5,939.0
23,5,924.0
23,5,935.0
23,5,929.0
23,5,940.0
23,5,941.0
23,5,875.0
23,5,942.0
23,5,937.0
23,5,860.0
24,19,943.0
25,3,965.0
25,3,966.0
25,3,967.0
25,3,963.0
25,3,968.0
25,3,969.0
26,12,554.0
26,12,986.0
26,12,285.0
26,12,987.0
26,12,971.0
26,12,988.0
26,12,989.0
26,12,990.0
26,12,991.0
27,24,290.0
27,24,414.0
27,24,178.0
27,24,208.0
27,24,386.0
27,24,1037.0
27,24,1002.0
27,24,732.0
27,24,333.0
27,24,147.0
27,24,47.0
27,24,998.0
27,24,13.0
27,24,276.0
27,24,631.0
28,19,1038.0
28,19,1040.0
28,19,1079.0
28,19,1080.0
28,19,1041.0
28,19,1057.0
28,19,1065.0
28,19,1058.0
28,19,1074.0
28,19,1048.0
28,19,1077.0
28,19,1049.0
28,19,1047.0
29,9,1084.0
30,20,1212.0
30,20,1213.0
30,20,1177.0
30,20,1214.0
31,5,142.0
31,5,47.0
31,5,993.0
31,5,1222.0
31,5,1247.0
31,5,1189.0
31,5,760.0
31,5,1218.0
31,5,1225.0
31,5,1238.0
31,5,21.0
31,5,1227.0
31,5,1241.0
31,5,1243.0
31,5,1248.0
31,5,1249.0
31,5,1245.0
31,5,1215.0
31,5,25.0
31,5,1250.0
31,5,1234.0
31,5,216.0
32,3,1255.0
32,3,191.0
32,3,426.0
32,3,1271.0
32,3,1265.0
32,3,1272.0
32,3,1252.0
32,3,1273.0
32,3,1256.0
32,3,1253.0
32,3,1270.0
32,3,1274.0
32,3,1275.0
32,3,1258.0
32,3,1259.0
32,3,1276.0
33,6,1279.0
33,6,19.0
33,6,498.0
33,6,1285.0
33,6,47.0
34,9,1255.0
34,9,178.0
34,9,298.0
34,9,1326.0
34,9,1294.0
34,9,1315.0
34,9,1328.0
35,37,1358.0
35,37,1334.0
36,24,1406.0
36,24,1365.0
36,24,312.0
36,24,355.0
36,24,1374.0
36,24,1287.0
36,24,628.0
36,24,189.0
36,24,205.0
37,13,1458.0
37,13,1418.0
37,13,1459.0
37,13,1408.0
37,13,1411.0
37,13,295.0
37,13,1422.0
37,13,1452.0
37,13,875.0
37,13,498.0
37,13,470.0
37,13,229.0
37,13,1460.0
37,13,631.0
37,13,1461.0
37,13,40.0
37,13,233.0
37,13,1413.0
38,7,1488.0
38,7,175.0
38,7,386.0
38,7,1021.0
38,7,1489.0
38,7,1490.0
38,7,35.0
38,7,1462.0
38,7,201.0
38,7,1256.0
38,7,195.0
38,7,1370.0
38,7,1491.0
38,7,390.0
38,7,226.0
38,7,369.0
38,7,1470.0
38,7,1492.0
38,7,1464.0
38,7,197.0
38,7,1493.0
38,7,1485.0
38,7,437.0
38,7,208.0
38,7,1367.0
38,7,1324.0
38,7,1494.0
39,9,461.0
39,9,149.0
39,9,1117.0
39,9,1495.0
39,9,1497.0
39,9,155.0
39,9,348.0
39,9,1505.0
39,9,8.0
39,9,115.0
39,9,1508.0
39,9,1511.0
40,6,1462.0
40,6,902.0
40,6,1531.0
40,6,274.0
40,6,1532.0
40,6,1533.0
40,6,54.0
40,6,409.0
40,6,1534.0
40,6,262.0
40,6,144.0
40,6,159.0
40,6,369.0
40,6,1513.0
40,6,996.0
41,17,1566.0
41,17,1271.0
41,17,1496.0
41,17,1568.0
41,17,215.0
41,17,1565.0
42,12,176.0
42,12,1612.0
42,12,1051.0
42,12,1613.0
42,12,23.0
42,12,1574.0
42,12,1575.0
42,12,1614.0
42,12,1604.0
42,12,47.0
42,12,1537.0
42,12,1196.0
42,12,35.0
42,12,1598.0
42,12,1577.0
42,12,1154.0
42,12,1058.0
42,12,227.0
42,12,1615.0
42,12,1591.0
42,12,875.0
42,12,748.0
42,12,1432.0
42,12,1589.0
42,12,755.0
42,12,598.0
42,12,1616.0
42,12,1582.0
43,4,1636.0
43,4,526.0
43,4,1637.0
43,4,1638.0
44,4,1645.0
44,4,1646.0
44,4,431.0
45,20,1663.0
45,20,1657.0
45,20,1648.0
45,20,47.0
45,20,1187.0
45,20,996.0
46,6,939.0
46,6,1695.0
46,6,779.0
46,6,1242.0
46,6,1696.0
47,11,1726.0
47,11,1462.0
47,11,306.0
47,11,1727.0
47,11,1710.0
47,11,205.0
47,11,1728.0
47,11,1729.0
47,11,289.0
47,11,378.0
47,11,1716.0
47,11,1718.0
48,9,358.0
48,9,1595.0
48,9,1757.0
48,9,1750.0
49,3,1763.0
49,3,1764.0
49,3,624.0
49,3,1768.0
49,3,902.0
49,3,260.0
49,3,870.0
49,3,386.0
49,3,1765.0
49,3,8.0
49,3,145.0
49,3,229.0
50,28,1791.0
50,28,14.0
50,28,1792.0
50,28,215.0
50,28,1793.0
50,28,1783.0
50,28,10.0
50,28,1794.0
50,28,249.0
50,28,35.0
50,28,619.0
51,4,1813.0
51,4,979.0
51,4,1814.0
51,4,1800.0
51,4,1815.0
51,4,1816.0
51,4,1798.0
51,4,1817.0
51,4,1818.0
51,4,1819.0
52,8,1842.0
52,8,1821.0
52,8,1823.0
52,8,1843.0
52,8,1824.0
52,8,28.0
52,8,1844.0
52,8,1833.0
52,8,1829.0
52,8,1471.0
52,8,1413.0
52,8,1840.0
53,13,1231.0
53,13,1462.0
53,13,892.0
53,13,386.0
53,13,1861.0
53,13,182.0
53,13,136.0
53,13,47.0
53,13,1868.0
54,14,291.0
54,14,237.0
54,14,1872.0
54,14,1873.0
54,14,1886.0
56,11,1947.0
56,11,1948.0
56,11,1946.0
56,11,142.0
56,11,1926.0
56,11,1928.0
56,11,375.0
56,11,498.0
56,11,1949.0
56,11,1248.0
56,11,1950.0
56,11,264.0
56,11,1951.0
56,11,1927.0
56,11,1934.0
56,11,40.0
56,11,288.0
56,11,8.0
56,11,1942.0
56,11,282.0
57,8,1970.0
57,8,116.0
57,8,1971.0
57,8,627.0
57,8,725.0
57,8,1972.0
57,8,8.0
57,8,1973.0
58,4,198.0
58,4,158.0
58,4,388.0
58,4,2007.0
58,4,2008.0
58,4,1981.0
58,4,1994.0
58,4,2009.0
58,4,2010.0
58,4,2011.0
58,4,2012.0
58,4,426.0
58,4,2013.0
58,4,2014.0
58,4,241.0
58,4,499.0
58,4,2015.0
58,4,2016.0
58,4,1676.0
58,4,2017.0
58,4,1020.0
58,4,2018.0
59,11,2044.0
59,11,530.0
59,11,102.0
59,11,178.0
59,11,1121.0
59,11,386.0
59,11,646.0
59,11,2031.0
59,11,238.0
59,11,2021.0
59,11,719.0
59,11,243.0
59,11,2045.0
59,11,378.0
59,11,47.0
59,11,2019.0
60,40,258.0
60,40,2081.0
60,40,2106.0
60,40,210.0
60,40,866.0
60,40,142.0
60,40,8.0
60,40,2124.0
60,40,1445.0
60,40,480.0
60,40,2099.0
60,40,2065.0
60,40,73.0
60,40,2114.0
61,11,426.0
61,11,1452.0
61,11,394.0
61,11,2164.0
61,11,40.0
61,11,2165.0
61,11,136.0
61,11,2155.0
61,11,719.0
61,11,2035.0
61,11,226.0
61,11,8.0
61,11,247.0
61,11,2152.0
61,11,2150.0
61,11,2162.0
62,15,2166.0
62,15,2193.0
62,15,2165.0
62,15,2185.0
62,15,479.0
62,15,227.0
62,15,2199.0
62,15,145.0
63,7,2212.0
63,7,647.0
63,7,2213.0
63,7,388.0
63,7,2205.0
63,7,2211.0
63,7,2214.0
64,25,827.0
64,25,8.0
64,25,1.0
65,6,200.0
65,6,477.0
65,6,2235.0
65,6,646.0
66,5,260.0
66,5,401.0
66,5,2251.0
66,5,2242.0
66,5,2086.0
66,5,473.0
66,5,1954.0
66,5,81.0
67,14,47.0
68,24,902.0
68,24,2341.0
68,24,2293.0
68,24,2342.0
68,24,2337.0
68,24,1016.0
68,24,1199.0
68,24,2322.0
68,24,195.0
68,24,2298.0
68,24,2230.0
68,24,554.0
68,24,2339.0
68,24,2330.0
68,24,2303.0
68,24,66.0
68,24,2312.0
68,24,101.0
68,24,2305.0
68,24,2340.0
68,24,234.0
69,13,1016.0
69,13,2347.0
70,7,663.0
70,7,291.0
71,6,1386.0
71,6,294.0
71,6,2187.0
71,6,2367.0
71,6,393.0
72,23,1365.0
72,23,284.0
72,23,401.0
72,23,208.0
72,23,2398.0
72,23,2306.0
72,23,136.0
72,23,2368.0
72,23,107.0
72,23,2401.0
72,23,1318.0
73,10,2418.0
73,10,2416.0
73,10,2403.0
74,12,176.0
74,12,996.0
74,12,2459.0
74,12,72.0
74,12,2427.0
74,12,1252.0
74,12,2460.0
74,12,1462.0
74,12,71.0
74,12,2452.0
74,12,289.0
74,12,317.0
74,12,2428.0
74,12,1872.0
74,12,396.0
74,12,2456.0
74,12,2461.0
74,12,260.0
74,12,2462.0
74,12,288.0
74,12,282.0
74,12,50.0
75,7,888.0
75,7,887.0
76,8,1419.0
76,8,494.0
76,8,19.0
76,8,1452.0
76,8,2484.0
76,8,2485.0
76,8,381.0
76,8,108.0
76,8,142.0
76,8,8.0
77,13,2509.0
77,13,1461.0
77,13,1240.0
77,13,2500.0
77,13,150.0
77,13,1721.0
77,13,2034.0
77,13,2504.0
77,13,2511.0
77,13,8.0
77,13,1494.0
78,8,1783.0
78,8,2523.0
78,8,2524.0
79,20,618.0
79,20,2218.0
79,20,15.0
79,20,1794.0
79,20,8.0
79,20,1977.0
80,7,2541.0
80,7,2535.0
80,7,2030.0
81,9,323.0
81,9,180.0
81,9,178.0
81,9,1141.0
81,9,2554.0
81,9,280.0
81,9,2116.0
81,9,1981.0
81,9,28.0
81,9,8.0
81,9,2555.0
81,9,2553.0
82,7,2556.0
82,7,142.0
82,7,2557.0
82,7,2558.0
83,18,2153.0
83,18,2459.0
83,18,2591.0
83,18,2570.0
83,18,1861.0
83,18,1236.0
83,18,1487.0
83,18,205.0
83,18,473.0
83,18,2124.0
83,18,998.0
83,18,482.0
83,18,8.0
83,18,2385.0
83,18,2592.0
83,18,278.0
83,18,21.0
84,28,2622.0
84,28,614.0
84,28,108.0
84,28,47.0
84,28,2036.0
84,28,2607.0
84,28,2621.0
85,8,2623.0
85,8,2625.0
85,8,15.0
86,21,902.0
86,21,2637.0
86,21,394.0
86,21,900.0
86,21,95.0
86,21,2628.0
86,21,17.0
86,21,2192.0
86,21,901.0
86,21,2654.0
86,21,2149.0
86,21,1342.0
86,21,422.0
86,21,2655.0
87,16,2678.0
87,16,268.0
87,16,628.0
87,16,136.0
87,16,334.0
87,16,262.0
87,16,2679.0
87,16,155.0
87,16,47.0
87,16,2680.0
87,16,81.0
87,16,1425.0
87,16,870.0
87,16,1532.0
87,16,1525.0
87,16,2665.0
87,16,1370.0
87,16,2081.0
87,16,2672.0
87,16,2681.0
87,16,15.0
87,16,2444.0
87,16,66.0
87,16,1291.0
87,16,2190.0
87,16,2643.0
87,16,2670.0
87,16,1421.0
87,16,40.0
87,16,2667.0
87,16,473.0
87,16,2673.0
87,16,1342.0
87,16,2130.0
88,5,2682.0
88,5,2684.0
89,15,2699.0
89,15,428.0
89,15,351.0
89,15,2700.0
90,9,740.0
90,9,1370.0
90,9,499.0
91,9,260.0
91,9,427.0
91,9,116.0
91,9,1679.0
91,9,1378.0
91,9,386.0
91,9,2738.0
91,9,628.0
91,9,2739.0
91,9,193.0
91,9,2740.0
91,9,2545.0
91,9,482.0
91,9,2317.0
91,9,2741.0
91,9,2754.0
91,9,1006.0
92,17,2772.0
92,17,353.0
92,17,2719.0
92,17,1435.0
92,17,215.0
92,17,2506.0
92,17,2124.0
92,17,842.0
92,17,1712.0
92,17,21.0
94,14,827.0
94,14,1.0
95,19,2847.0
95,19,180.0
95,19,103.0
95,19,2840.0
95,19,136.0
95,19,634.0
95,19,142.0
95,19,155.0
95,19,1767.0
95,19,8.0
95,19,159.0
95,19,369.0
95,19,996.0
95,19,2848.0
96,5,1016.0
96,5,1365.0
96,5,189.0
96,5,142.0
96,5,27.0
96,5,47.0
96,5,2673.0
97,20,1365.0
97,20,1030.0
98,7,1791.0
98,7,1485.0
98,7,352.0
98,7,394.0
98,7,388.0
98,7,386.0
98,7,136.0
98,7,2887.0
98,7,2888.0
98,7,2889.0
98,7,2890.0
98,7,390.0
98,7,249.0
98,7,274.0
98,7,2886.0
98,7,2891.0
98,7,50.0
99,18,2905.0
100,6,2909.0
100,6,674.0
100,6,2907.0
100,6,27.0
100,6,50.0
101,8,1852.0
101,8,1008.0
101,8,1226.0
101,8,2913.0
102,4,2927.0
102,4,1569.0
102,4,2928.0
102,4,2929.0
102,4,182.0
102,4,1600.0
102,4,2930.0
102,4,2931.0
102,4,832.0
102,4,47.0
102,4,2916.0
102,4,249.0
102,4,2932.0
102,4,2923.0
102,4,35.0
102,4,2926.0
103,15,2938.0
103,15,2945.0
103,15,1536.0
103,15,699.0
103,15,2058.0
103,15,2962.0
103,15,2966.0
104,8,394.0
104,8,40.0
104,8,233.0
104,8,288.0
104,8,108.0
104,8,1364.0
104,8,482.0
104,8,2974.0
104,8,1296.0
105,7,822.0
105,7,643.0
105,7,54.0
105,7,277.0
105,7,86.0
105,7,2981.0
105,7,2997.0
105,7,2986.0
105,7,514.0
105,7,2985.0
105,7,2993.0
105,7,1560.0
105,7,2998.0
105,7,199.0
105,7,2988.0
105,7,2999.0
105,7,1590.0
106,21,2323.0
106,21,354.0
106,21,401.0
106,21,1520.0
106,21,142.0
106,21,47.0
106,21,28.0
106,21,30.0
106,21,640.0
106,21,226.0
106,21,159.0
106,21,1470.0
106,21,178.0
106,21,394.0
106,21,3023.0
106,21,3028.0
106,21,68.0
106,21,208.0
106,21,17.0
106,21,1092.0
106,21,332.0
106,21,1296.0
107,8,1140.0
107,8,2033.0
107,8,2746.0
107,8,3041.0
107,8,911.0
107,8,3054.0
107,8,35.0
107,8,3057.0
107,8,3058.0
107,8,3059.0
107,8,1126.0
107,8,865.0
107,8,1370.0
107,8,21.0
107,8,3040.0
107,8,2800.0
107,8,1747.0
107,8,27.0
107,8,524.0
107,8,3047.0
107,8,1750.0
107,8,8.0
107,8,3060.0
108,27,1956.0
109,6,3083.0
109,6,3084.0
110,5,266.0
110,5,191.0
110,5,386.0
110,5,142.0
110,5,3089.0
110,5,2560.0
110,5,482.0
110,5,1462.0
110,5,3088.0
110,5,226.0
110,5,2719.0
110,5,627.0
110,5,3091.0
110,5,730.0
110,5,2190.0
110,5,3092.0
110,5,3090.0
110,5,1530.0
110,5,1296.0
111,13,2032.0
111,13,2561.0
111,13,178.0
111,13,1469.0
111,13,358.0
111,13,3120.0
111,13,1465.0
111,13,17.0
111,13,2563.0
111,13,3121.0
111,13,3122.0
111,13,3123.0
111,13,3097.0
112,7,1578.0
112,7,3131.0
112,7,3132.0
112,7,694.0
112,7,3133.0
113,12,3161.0
113,12,3149.0
113,12,3140.0
113,12,3156.0
113,12,3144.0
114,28,8.0
114,28,112.0
114,28,65.0
114,28,44.0
115,4,3177.0
115,4,3178.0
115,4,1029.0
115,4,405.0
115,4,1617.0
115,4,126.0
115,4,866.0
115,4,3179.0
115,4,2486.0
115,4,3180.0
115,4,243.0
115,4,174.0
115,4,156.0
115,4,383.0
116,4,2517.0
117,11,2323.0
117,11,375.0
117,11,497.0
117,11,1729.0
117,11,1471.0
118,29,3209.0
118,29,3207.0
119,11,1791.0
119,11,3210.0
119,11,2842.0
119,11,1769.0
119,11,2912.0
119,11,2218.0
119,11,2519.0
119,11,17.0
119,11,819.0
119,11,3213.0
119,11,1226.0
120,9,1598.0
120,9,1269.0
120,9,1304.0
120,9,3228.0
120,9,3230.0
120,9,3231.0
120,9,2302.0
120,9,1475.0
120,9,409.0
121,14,600.0
121,14,3272.0
121,14,3233.0
121,14,3273.0
121,14,2964.0
121,14,3264.0
121,14,3274.0
121,14,3144.0
121,14,525.0
121,14,1087.0
121,14,3245.0
121,14,3234.0
121,14,3045.0
121,14,3251.0
121,14,3275.0
121,14,3262.0
122,10,200.0
122,10,3076.0
122,10,902.0
122,10,735.0
122,10,64.0
122,10,246.0
122,10,198.0
122,10,142.0
122,10,1296.0
123,17,3335.0
123,17,3355.0
123,17,3356.0
123,17,3319.0
123,17,3357.0
123,17,416.0
123,17,3351.0
123,17,3358.0
123,17,1569.0
123,17,3338.0
123,17,2281.0
123,17,3331.0
123,17,3353.0
124,12,1240.0
124,12,3376.0
124,12,72.0
124,12,3377.0
124,12,1224.0
124,12,901.0
124,12,1528.0
124,12,3366.0
124,12,2634.0
125,11,179.0
125,11,40.0
125,11,3385.0
125,11,2106.0
125,11,524.0
125,11,8.0
125,11,3386.0
126,4,1146.0
126,4,19.0
126,4,386.0
126,4,27.0
126,4,47.0
126,4,853.0
126,4,2063.0
126,4,1860.0
126,4,3390.0
127,10,367.0
127,10,2323.0
127,10,427.0
127,10,3393.0
127,10,1236.0
127,10,2429.0
127,10,35.0
127,10,631.0
128,25,494.0
128,25,19.0
128,25,1353.0
128,25,498.0
128,25,3415.0
128,25,3411.0
129,20,3433.0
129,20,3494.0
129,20,3421.0
129,20,1376.0
129,20,1385.0
129,20,3423.0
129,20,1596.0
129,20,3420.0
129,20,3426.0
129,20,1602.0
129,20,3454.0
129,20,3450.0
129,20,2717.0
129,20,3429.0
129,20,501.0
129,20,3455.0
129,20,3493.0
130,6,880.0
130,6,3519.0
130,6,3520.0
130,6,3521.0
130,6,499.0
130,6,3513.0
130,6,3522.0
130,6,1370.0
130,6,545.0
130,6,2987.0
130,6,1478.0
130,6,1733.0
130,6,502.0
131,5,13.0
131,5,351.0
131,5,3526.0
131,5,44.0
131,5,3523.0
131,5,684.0
131,5,142.0
131,5,2273.0
131,5,2965.0
131,5,159.0
131,5,270.0
132,4,3225.0
132,4,1492.0
132,4,136.0
132,4,147.0
132,4,1700.0
132,4,148.0
132,4,1470.0
133,6,905.0
133,6,3536.0
133,6,3537.0
133,6,3538.0
133,6,3540.0
134,33,3560.0
135,5,829.0
135,5,2801.0
135,5,3071.0
136,4,260.0
136,4,354.0
136,4,180.0
136,4,142.0
136,4,3582.0
136,4,8.0
136,4,28.0
136,4,440.0
136,4,1325.0
137,46,2660.0
137,46,1177.0
137,46,227.0
137,46,2303.0
137,46,3599.0
137,46,3587.0
138,15,435.0
138,15,424.0
138,15,1986.0
138,15,3609.0
138,15,3138.0
138,15,281.0
138,15,2660.0
138,15,3640.0
138,15,719.0
138,15,3641.0
138,15,3048.0
138,15,1731.0
138,15,3636.0
139,8,3644.0
139,8,50.0
139,8,2597.0
140,9,3646.0
140,9,407.0
140,9,182.0
140,9,3647.0
140,9,3648.0
140,9,1318.0
140,9,2019.0
140,9,50.0
141,41,3655.0
141,41,519.0
141,41,1007.0
141,41,3691.0
141,41,2701.0
141,41,3662.0
141,41,3690.0
141,41,3516.0
141,41,2465.0
141,41,142.0
141,41,3672.0
141,41,1013.0
141,41,598.0
141,41,361.0
141,41,378.0
141,41,169.0
141,41,3636.0
142,14,51.0
142,14,3712.0
142,14,3713.0
142,14,3714.0
142,14,3706.0
142,14,479.0
142,14,3715.0
142,14,3708.0
142,14,159.0
142,14,731.0
142,14,3716.0
143,8,1443.0
143,8,3732.0
143,8,40.0
143,8,3758.0
143,8,226.0
143,8,404.0
144,15,3779.0
144,15,3790.0
144,15,82.0
144,15,2718.0
144,15,1531.0
144,15,1495.0
144,15,3791.0
144,15,3792.0
144,15,30.0
144,15,3793.0
144,15,3770.0
144,15,1557.0
144,15,2716.0
144,15,2558.0
145,32,1954.0
145,32,3808.0
146,11,2462.0
146,11,902.0
146,11,180.0
146,11,19.0
146,11,911.0
146,11,1912.0
146,11,2669.0
146,11,361.0
146,11,1700.0
146,11,3882.0
146,11,3861.0
146,11,264.0
146,11,3653.0
146,11,21.0
147,19,175.0
147,19,1232.0
147,19,3910.0
147,19,189.0
147,19,108.0
147,19,309.0
147,19,47.0
147,19,28.0
147,19,505.0
148,35,2061.0
148,35,1396.0
148,35,1556.0
148,35,3992.0
148,35,3705.0
148,35,1603.0
148,35,3932.0
148,35,3929.0
148,35,3993.0
148,35,13.0
148,35,3994.0
148,35,3914.0
149,23,435.0
149,23,836.0
149,23,4007.0
150,3,4010.0
150,3,1423.0
150,3,3233.0
150,3,3226.0
150,3,1106.0
150,3,4012.0
151,5,2893.0
151,5,3368.0
151,5,4014.0
151,5,4021.0
151,5,1305.0
151,5,4015.0
151,5,4022.0
151,5,8.0
152,5,4030.0
152,5,4031.0
152,5,1158.0
152,5,2662.0
153,4,4034.0
153,4,426.0
153,4,1223.0
153,4,4033.0
153,4,2682.0
153,4,674.0
153,4,1948.0
153,4,308.0
153,4,142.0
153,4,47.0
153,4,1277.0
153,4,229.0
153,4,3645.0
154,13,402.0
154,13,4044.0
154,13,4088.0
154,13,2965.0
154,13,4037.0
154,13,4065.0
154,13,4072.0
154,13,793.0
154,13,369.0
154,13,211.0
154,13,4062.0
154,13,98.0
154,13,2472.0
154,13,4038.0
154,13,4042.0
154,13,4089.0
154,13,3991.0
154,13,4063.0
155,21,4093.0
155,21,1449.0
155,21,3524.0
155,21,40.0
155,21,388.0
155,21,3870.0
155,21,790.0
155,21,233.0
155,21,142.0
155,21,1242.0
155,21,4116.0
155,21,907.0
155,21,631.0
155,21,4090.0
155,21,4101.0
155,21,21.0
155,21,1441.0
156,14,1471.0
156,14,3027.0
157,12,3724.0
157,12,4154.0
157,12,4157.0
157,12,4141.0
157,12,4160.0
157,12,4144.0
157,12,28.0
158,11,4170.0
158,11,1408.0
158,11,4166.0
158,11,1294.0
158,11,136.0
158,11,4167.0
158,11,4168.0
158,11,1007.0
159,7,995.0
159,7,40.0
159,7,136.0
159,7,853.0
159,7,4194.0
159,7,226.0
159,7,247.0
159,7,3362.0
159,7,4101.0
160,6,1359.0
160,6,4199.0
160,6,4198.0
161,6,4219.0
161,6,1897.0
161,6,4220.0
161,6,4214.0
161,6,2006.0
161,6,4221.0
161,6,4222.0
161,6,1264.0
161,6,2791.0
161,6,4223.0
161,6,2285.0
161,6,2550.0
161,6,4216.0
161,6,4224.0
161,6,4225.0
161,6,2211.0
162,22,1432.0
163,7,2157.0
163,7,136.0
163,7,2043.0
163,7,1013.0
163,7,4279.0
163,7,189.0
163,7,409.0
163,7,1306.0
163,7,2160.0
163,7,4280.0
163,7,581.0
165,7,3779.0
165,7,4290.0
165,7,4283.0
165,7,447.0
165,7,4293.0
165,7,1636.0
165,7,4292.0
165,7,1123.0
165,7,193.0
165,7,4299.0
165,7,2473.0
165,7,47.0
165,7,2317.0
167,45,4383.0
167,45,1463.0
167,45,227.0
167,45,123.0
168,28,39.0
168,28,3903.0
168,28,2563.0
168,28,4400.0
168,28,4401.0
169,24,642.0
170,7,1140.0
170,7,398.0
170,7,353.0
170,7,3801.0
170,7,47.0
170,7,4448.0
170,7,440.0
171,14,4458.0
172,6,1519.0
173,6,647.0
173,6,352.0
173,6,274.0
173,6,627.0
173,6,182.0
173,6,4471.0
173,6,2444.0
174,6,2847.0
174,6,191.0
174,6,4384.0
174,6,40.0
174,6,2293.0
174,6,94.0
174,6,4267.0
174,6,76.0
174,6,8.0
174,6,2546.0
175,10,4513.0
175,10,2657.0
175,10,4514.0
175,10,1528.0
175,10,1866.0
176,26,4167.0
176,26,3176.0
176,26,3581.0
176,26,3393.0
177,5,4543.0
177,5,2164.0
177,5,3401.0
177,5,203.0
177,5,994.0
177,5,4464.0
177,5,4544.0
177,5,1876.0
177,5,4533.0
177,5,4545.0
177,5,27.0
177,5,3236.0
177,5,66.0
177,5,67.0
177,5,1383.0
177,5,4540.0
177,5,68.0
177,5,1214.0
177,5,233.0
177,5,4542.0
177,5,1894.0
178,12,1349.0
178,12,4549.0
178,12,4547.0
178,12,1526.0
178,12,3909.0
178,12,35.0
178,12,297.0
178,12,1423.0
178,12,2600.0
178,12,1525.0
178,12,1032.0
178,12,4568.0
178,12,1419.0
178,12,4196.0
178,12,3027.0
178,12,2660.0
178,12,4556.0
178,12,2570.0
178,12,1336.0
178,12,4248.0
178,12,4122.0
178,12,4554.0
179,7,4585.0
180,7,4599.0
180,7,4600.0
180,7,4597.0
180,7,3877.0
180,7,4598.0
180,7,4288.0
180,7,1172.0
180,7,1478.0
180,7,1841.0
180,7,282.0
181,33,4619.0
181,33,4615.0
181,33,120.0
181,33,4623.0
181,33,4610.0
181,33,1540.0
181,33,4625.0
181,33,1277.0
181,33,4628.0
